PurchaseID,PurchaseDate,CustomerEmail,Country,CustomerAge,Category,UnitPrice,Quantity,DiscountPct,PaymentMethod,SatisfactionRating
989,2023-08-28,customer988@yahoo.com,Germany,36.0,Clothing,61.72,5,0.0,PayPal,4.0
990,2024-11-30,customer989@yahoo.com,United Kingdom,36.0,Electronics,31.63,5,0.0,Credit Card,5.0
991,2023-08-12,customer990@protonmail.com,Brazil,20.0,Clothing,89.63,2,0.0,Debit Card,1.0
992,2023-10-30,customer991@protonmail.com,Mexico,34.0,Beauty,46.2,3,0.1,Gift Card,3.0
993,2023-04-08,customer992@protonmail.com,Germany,55.0,Sports & Outdoors,60.17,2,0.0,Credit Card,4.0
994,2024-08-22,customer993@yahoo.com,Brazil,46.0,Books,75.51,1,0.0,Credit Card,4.0
995,2023-03-29,customer994@yahoo.com,Brazil,39.0,Home & Kitchen,140.94,5,0.15,Credit Card,4.0
996,2023-01-26,customer995@gmail.com,Japan,54.0,Clothing,75.51,5,0.0,Credit Card,5.0
997,2024-08-31,customer996@hotmail.com,Germany,29.0,Clothing,52.51,3,0.0,Credit Card,5.0
998,2024-09-05,customer997@protonmail.com,India,73.0,Clothing,86.69,3,0.0,Debit Card,5.0
999,2024-09-15,customer998@protonmail.com,Brazil,21.0,Books,90.13,4,0.1,PayPal,5.0
1000,2024-09-19,customer999@outlook.com,India,44.0,Books,49.39,3,0.0,Credit Card,2.0
1001,2023-04-14,customer1000@gmail.com,United Kingdom,62.0,Electronics,61.7,4,0.25,PayPal,3.0
1002,2023-09-22,customer1001@protonmail.com,United States,61.0,Home & Kitchen,66.05,3,0.15,Bank Transfer,5.0
1003,2024-07-12,customer1002@protonmail.com,Japan,44.0,Electronics,127.46,1,0.0,Debit Card,5.0
1004,2023-08-14,customer1003@yahoo.com,United States,,Sports & Outdoors,10.15,5,0.25,Bank Transfer,5.0
1005,2024-07-22,customer1004@hotmail.com,Canada,68.0,Clothing,83.86,3,0.15,Debit Card,1.0
1006,2024-10-26,customer1005@yahoo.com,United Kingdom,42.0,Sports & Outdoors,109.34,3,0.15,Credit Card,2.0
1007,2024-12-02,customer1006@protonmail.com,Canada,20.0,Electronics,125.21,4,0.0,Credit Card,5.0
1008,2024-07-21,customer1007@outlook.com,Mexico,41.0,Clothing,21.91,5,0.0,Debit Card,2.0
1009,2024-08-04,customer1008@protonmail.com,India,20.0,Home & Kitchen,21.37,3,0.1,Gift Card,5.0
1010,2024-03-12,customer1009@hotmail.com,Australia,67.0,Electronics,44.74,1,0.05,Credit Card,4.0
1011,2023-02-26,customer1010@hotmail.com,Japan,30.0,Grocery,99.46,1,0.2,Debit Card,5.0
1012,2023-11-15,customer1011@gmail.com,Japan,26.0,Electronics,116.65,4,0.15,PayPal,3.0
1013,2024-11-26,customer1012@outlook.com,India,53.0,Electronics,19.04,3,0.0,Bank Transfer,5.0
1014,2024-10-27,customer1013@hotmail.com,Germany,34.0,Clothing,76.67,3,0.2,Gift Card,4.0
1015,2023-06-24,customer1014@outlook.com,Brazil,60.0,Home & Kitchen,112.98,5,0.25,Credit Card,5.0
1016,2024-06-29,customer1015@yahoo.com,France,59.0,Automotive,50.95,2,0.15,Credit Card,3.0
1017,2023-08-13,customer1016@outlook.com,Australia,47.0,Office Supplies,80.42,4,0.2,Credit Card,3.0
1018,2023-11-01,customer1017@yahoo.com,Germany,34.0,Clothing,28.2,2,0.0,Credit Card,3.0
1019,2024-04-18,customer1018@protonmail.com,Brazil,34.0,Home & Kitchen,93.61,4,0.15,Gift Card,5.0
1020,2023-12-29,customer1019@gmail.com,Mexico,18.0,Books,59.5,1,0.1,Debit Card,1.0
1021,2024-03-17,customer1020@yahoo.com,Mexico,68.0,Books,55.62,2,0.0,Gift Card,5.0
1022,2023-03-13,customer1021@gmail.com,France,30.0,Books,78.32,2,0.0,Debit Card,3.0
1023,2023-08-05,customer1022@yahoo.com,United States,44.0,Electronics,16.74,1,0.1,Debit Card,
1024,2024-08-14,customer1023@yahoo.com,India,19.0,Electronics,45.78,4,0.0,Credit Card,4.0
1025,2024-03-28,customer1024@protonmail.com,United States,47.0,Electronics,113.03,2,0.1,Debit Card,5.0
1026,2024-09-06,customer1025@hotmail.com,Canada,34.0,Clothing,18.87,2,0.25,PayPal,4.0
1027,2024-12-05,customer1026@gmail.com,India,,Toys,20.69,2,0.15,PayPal,5.0
1028,2023-09-17,customer1027@outlook.com,Germany,36.0,Automotive,49.09,4,0.25,PayPal,4.0
1029,2023-07-12,customer1028@gmail.com,Australia,61.0,Home & Kitchen,65.66,3,0.0,PayPal,3.0
1030,2023-08-15,customer1029@gmail.com,Canada,72.0,Grocery,75.59,5,0.0,Credit Card,5.0
1031,2024-02-22,customer1030@outlook.com,United Kingdom,54.0,Home & Kitchen,175.84,3,0.25,Credit Card,4.0
1032,2023-07-04,customer1031@outlook.com,United Kingdom,64.0,Electronics,77.28,4,0.15,PayPal,5.0
1033,2023-10-12,customer1032@gmail.com,United Kingdom,44.0,Sports & Outdoors,83.46,5,0.0,Debit Card,4.0
1034,2023-05-07,customer1033@protonmail.com,Japan,24.0,Home & Kitchen,125.51,5,0.0,Credit Card,5.0
1035,2023-10-09,customer1034@protonmail.com,Japan,38.0,Automotive,37.82,4,0.15,Credit Card,4.0
1036,2024-11-22,customer1035@protonmail.com,Canada,25.0,Office Supplies,85.31,3,0.0,Gift Card,3.0
1037,2023-11-06,customer1036@protonmail.com,Mexico,20.0,Electronics,98.77,5,0.0,PayPal,5.0
1038,2024-07-08,customer1037@outlook.com,Australia,74.0,Home & Kitchen,90.8,5,0.2,Credit Card,4.0
1039,2023-11-11,customer1038@yahoo.com,Brazil,45.0,Home & Kitchen,75.69,1,0.2,Debit Card,5.0
1040,2023-11-13,customer1039@outlook.com,United States,56.0,Automotive,72.43,4,0.2,Credit Card,5.0
1041,2024-04-25,customer1040@gmail.com,Germany,42.0,Electronics,31.7,1,0.05,Credit Card,2.0
1042,2023-03-22,customer1041@yahoo.com,Mexico,53.0,Beauty,52.72,2,0.0,Credit Card,4.0
1043,2023-09-17,customer1042@yahoo.com,India,34.0,Home & Kitchen,152.15,5,0.05,Credit Card,2.0
1044,2023-04-12,customer1043@outlook.com,United States,51.0,Toys,45.05,4,0.2,Bank Transfer,5.0
1045,2023-05-26,customer1044@protonmail.com,Japan,48.0,Electronics,68.27,4,0.0,Credit Card,5.0
1046,2024-06-02,customer1045@hotmail.com,Brazil,26.0,Grocery,65.51,4,0.0,Debit Card,5.0
1047,2023-05-08,customer1046@hotmail.com,Canada,48.0,Sports & Outdoors,85.37,1,0.05,Gift Card,
1048,2023-05-29,customer1047@outlook.com,India,33.0,Electronics,65.17,4,0.1,Credit Card,
1049,2024-02-23,customer1048@gmail.com,Canada,49.0,Home & Kitchen,58.63,1,0.05,Debit Card,5.0
1050,2023-09-11,customer1049@protonmail.com,Mexico,42.0,Books,110.88,2,0.25,Credit Card,
1051,2023-03-31,customer1050@gmail.com,United States,36.0,Toys,77.19,1,0.1,Credit Card,1.0
1052,2024-11-29,customer1051@hotmail.com,Japan,43.0,Grocery,72.5,3,0.2,Credit Card,3.0
1053,2024-11-04,customer1052@gmail.com,United Kingdom,22.0,Clothing,47.11,5,0.0,PayPal,4.0
1054,2024-02-29,customer1053@outlook.com,Japan,73.0,Automotive,53.67,5,0.1,Debit Card,5.0
1055,2024-01-19,customer1054@gmail.com,Brazil,51.0,Home & Kitchen,79.08,1,0.0,Credit Card,4.0
1056,2024-08-13,customer1055@protonmail.com,Australia,20.0,Grocery,117.2,5,0.0,Debit Card,3.0
1057,2024-12-11,customer1056@outlook.com,Brazil,26.0,Automotive,140.12,2,0.0,PayPal,5.0
1058,2023-03-17,customer1057@protonmail.com,Brazil,18.0,Sports & Outdoors,82.98,2,0.15,PayPal,4.0
1059,2023-03-13,customer1058@outlook.com,Germany,32.0,Office Supplies,193.83,2,0.05,Bank Transfer,3.0
1060,2023-08-30,customer1059@yahoo.com,India,70.0,Clothing,56.6,3,0.25,PayPal,5.0
1061,2023-08-11,customer1060@yahoo.com,United States,59.0,Beauty,56.36,1,0.1,Credit Card,
1062,2024-10-15,customer1061@hotmail.com,Australia,68.0,Electronics,130.49,2,0.0,Credit Card,4.0
1063,2024-01-07,customer1062@hotmail.com,Brazil,45.0,Home & Kitchen,74.48,2,0.15,Debit Card,5.0
1064,2024-08-14,customer1063@protonmail.com,Brazil,34.0,Toys,48.1,4,0.0,Debit Card,
1065,2024-05-02,customer1064@gmail.com,Germany,39.0,Automotive,66.98,5,0.15,Debit Card,3.0
1066,2024-06-12,customer1065@outlook.com,Mexico,36.0,Office Supplies,34.68,1,0.05,PayPal,4.0
1067,2024-11-29,customer1066@yahoo.com,Mexico,,Toys,60.85,3,0.0,Credit Card,3.0
1068,2024-03-04,customer1067@protonmail.com,Canada,51.0,Grocery,31.96,5,0.1,Bank Transfer,4.0
1069,2024-07-20,customer1068@yahoo.com,United States,65.0,Grocery,34.64,5,0.05,Debit Card,5.0
1070,2023-07-16,customer1069@gmail.com,Australia,29.0,Grocery,78.57,3,0.0,PayPal,5.0
1071,2023-07-09,customer1070@yahoo.com,Canada,69.0,Electronics,12.9,4,0.0,Debit Card,4.0
1072,2024-03-03,customer1071@protonmail.com,United States,67.0,Books,32.23,2,0.1,PayPal,3.0
1073,2024-10-20,customer1072@outlook.com,India,51.0,Books,41.09,5,0.05,Bank Transfer,4.0
1074,2023-02-07,customer1073@hotmail.com,France,33.0,Grocery,52.34,1,0.0,Credit Card,4.0
1075,2024-01-01,customer1074@outlook.com,India,51.0,Toys,94.04,3,0.1,Debit Card,4.0
1076,2023-05-28,customer1075@gmail.com,Brazil,21.0,Grocery,51.18,3,0.25,PayPal,2.0
1077,2024-10-07,customer1076@protonmail.com,Japan,29.0,Office Supplies,149.04,1,0.2,Gift Card,5.0
1078,2024-01-14,customer1077@gmail.com,Germany,48.0,Toys,44.69,3,0.0,Debit Card,4.0
1079,2023-01-31,customer1078@yahoo.com,Brazil,73.0,Grocery,13.85,5,0.0,Credit Card,4.0
1080,2023-01-02,customer1079@hotmail.com,Canada,59.0,Toys,33.62,4,0.2,Debit Card,3.0
1081,2024-04-11,customer1080@protonmail.com,Germany,31.0,Sports & Outdoors,77.89,1,0.0,Debit Card,5.0
1082,2023-06-19,customer1081@yahoo.com,India,72.0,Books,34.56,3,0.25,Credit Card,5.0
1083,2023-01-31,customer1082@protonmail.com,Japan,45.0,Office Supplies,43.9,4,0.05,Debit Card,4.0
1084,2023-04-22,customer1083@gmail.com,United Kingdom,53.0,Grocery,129.88,3,0.05,Debit Card,
1085,2023-04-23,customer1084@outlook.com,India,64.0,Beauty,152.61,1,0.25,Credit Card,5.0
1086,2023-09-10,customer1085@yahoo.com,Australia,23.0,Clothing,25.11,2,0.0,Credit Card,4.0
1087,2024-06-08,customer1086@protonmail.com,Brazil,29.0,Books,58.26,3,0.0,PayPal,5.0
1088,2024-09-18,customer1087@gmail.com,Canada,55.0,Grocery,76.8,1,0.25,Credit Card,4.0
1089,2024-01-24,customer1088@outlook.com,Canada,42.0,Office Supplies,113.8,3,0.15,Credit Card,5.0
1090,2024-11-22,customer1089@gmail.com,Mexico,23.0,Office Supplies,50.81,2,0.05,PayPal,5.0
1091,2024-07-31,customer1090@gmail.com,Mexico,25.0,Beauty,76.42,1,0.0,Credit Card,4.0
1092,2023-05-01,customer1091@outlook.com,Germany,29.0,Beauty,125.42,2,0.1,Credit Card,5.0
1093,2024-06-20,customer1092@yahoo.com,Mexico,46.0,Electronics,68.24,1,0.2,Bank Transfer,
1094,2023-06-18,customer1093@outlook.com,India,34.0,Beauty,8.32,4,0.0,Debit Card,
1095,2024-12-04,customer1094@yahoo.com,United Kingdom,69.0,Clothing,57.9,1,0.0,Credit Card,4.0
1096,2024-09-10,customer1095@outlook.com,Germany,21.0,Grocery,39.02,1,0.0,Credit Card,4.0
1097,2023-02-16,customer1096@yahoo.com,Australia,42.0,Electronics,40.86,2,0.0,Credit Card,5.0
1098,2023-05-07,customer1097@hotmail.com,Germany,38.0,Office Supplies,43.05,4,0.1,PayPal,3.0
1099,2023-11-19,customer1098@protonmail.com,United Kingdom,25.0,Books,12.63,3,0.25,Credit Card,4.0
1100,2024-06-25,customer1099@gmail.com,United Kingdom,61.0,Electronics,146.72,1,0.15,Credit Card,4.0
1101,2024-02-08,customer1100@outlook.com,Japan,61.0,Sports & Outdoors,117.99,2,0.1,Gift Card,4.0
1102,2023-03-04,customer1101@protonmail.com,France,21.0,Beauty,159.47,1,0.25,PayPal,3.0
1103,2024-04-03,customer1102@protonmail.com,Mexico,48.0,Grocery,202.27,3,0.2,PayPal,5.0
1104,2024-04-18,customer1103@protonmail.com,India,46.0,Beauty,74.79,2,0.1,PayPal,4.0
1105,2024-11-09,customer1104@gmail.com,United States,20.0,Toys,47.65,5,0.0,Gift Card,5.0
1106,2023-07-13,customer1105@protonmail.com,Japan,30.0,Electronics,87.67,2,0.0,Credit Card,5.0
1107,2023-01-28,customer1106@gmail.com,Japan,38.0,Grocery,89.93,3,0.25,Credit Card,4.0
1108,2024-07-01,customer1107@yahoo.com,United States,50.0,Office Supplies,47.53,1,0.1,Credit Card,4.0
1109,2024-05-27,customer1108@outlook.com,Brazil,44.0,Grocery,46.67,3,0.25,Credit Card,3.0
1110,2024-01-15,customer1109@protonmail.com,Australia,46.0,Electronics,63.37,5,0.0,Gift Card,4.0
1111,2024-05-20,customer1110@outlook.com,India,59.0,Beauty,44.45,1,0.0,Debit Card,4.0
1112,2023-05-11,customer1111@hotmail.com,France,27.0,Home & Kitchen,90.48,2,0.0,Credit Card,4.0
1113,2023-04-02,customer1112@outlook.com,France,21.0,Office Supplies,28.75,2,0.0,Credit Card,4.0
1114,2023-10-21,customer1113@outlook.com,Japan,66.0,Electronics,102.37,3,0.0,PayPal,3.0
1115,2024-10-14,customer1114@gmail.com,Brazil,31.0,Electronics,137.99,3,0.25,Credit Card,4.0
1116,2024-01-11,customer1115@protonmail.com,Brazil,46.0,Home & Kitchen,221.84,5,0.0,PayPal,2.0
1117,2024-04-11,customer1116@gmail.com,France,21.0,Beauty,154.11,1,0.25,Gift Card,4.0
1118,2024-12-28,customer1117@yahoo.com,Australia,74.0,Sports & Outdoors,219.95,2,0.0,PayPal,4.0
1119,2023-08-09,customer1118@protonmail.com,Mexico,58.0,Beauty,91.33,3,0.0,Credit Card,5.0
1120,2023-12-17,customer1119@outlook.com,India,74.0,Clothing,25.23,4,0.0,Debit Card,5.0
1121,2024-05-15,customer1120@yahoo.com,Germany,72.0,Automotive,71.5,1,0.2,Debit Card,5.0
1122,2023-04-21,customer1121@yahoo.com,Japan,32.0,Clothing,192.95,4,0.0,PayPal,5.0
1123,2023-10-21,customer1122@gmail.com,Canada,41.0,Electronics,151.38,3,0.0,Credit Card,3.0
1124,2024-02-10,customer1123@yahoo.com,Germany,68.0,Beauty,55.89,2,0.2,PayPal,5.0
1125,2023-08-10,customer1124@protonmail.com,Australia,47.0,Books,15.42,2,0.15,Debit Card,4.0
1126,2023-06-10,customer1125@protonmail.com,Germany,59.0,Toys,88.57,1,0.0,Debit Card,5.0
1127,2023-11-16,customer1126@hotmail.com,Mexico,44.0,Clothing,24.07,4,0.2,Credit Card,3.0
1128,2024-10-04,customer1127@hotmail.com,India,42.0,Beauty,87.1,4,0.25,Credit Card,3.0
1129,2023-10-31,customer1128@yahoo.com,United States,41.0,Electronics,93.35,5,0.1,PayPal,5.0
1130,2024-08-31,customer1129@hotmail.com,United Kingdom,64.0,Books,147.17,2,0.25,Credit Card,3.0
1131,2024-05-08,customer1130@protonmail.com,Canada,46.0,Clothing,16.8,2,0.0,Credit Card,4.0
1132,2023-04-04,customer1131@yahoo.com,Canada,,Beauty,114.46,2,0.2,Debit Card,2.0
1133,2024-10-29,customer1132@outlook.com,Australia,46.0,Home & Kitchen,63.74,1,0.15,Credit Card,2.0
1134,2024-03-05,customer1133@protonmail.com,Brazil,46.0,Home & Kitchen,169.49,3,0.0,PayPal,5.0
1135,2024-02-20,customer1134@gmail.com,Brazil,30.0,Clothing,110.07,1,0.15,Credit Card,5.0
1136,2024-05-23,customer1135@outlook.com,France,39.0,Books,75.14,1,0.0,Debit Card,5.0
1137,2023-01-31,customer1136@hotmail.com,France,53.0,Home & Kitchen,38.16,2,0.0,Credit Card,4.0
1138,2023-07-03,customer1137@yahoo.com,United Kingdom,66.0,Sports & Outdoors,67.78,5,0.05,Debit Card,3.0
1139,2024-08-03,customer1138@gmail.com,India,41.0,Clothing,130.71,5,0.0,Debit Card,5.0
1140,2024-04-02,customer1139@gmail.com,India,,Clothing,68.06,5,0.05,Gift Card,3.0
1141,2023-10-12,customer1140@protonmail.com,Germany,74.0,Toys,66.68,5,0.25,Credit Card,4.0
1142,2023-12-04,customer1141@yahoo.com,Canada,26.0,Clothing,68.85,5,0.0,Credit Card,4.0
1143,2024-03-28,customer1142@protonmail.com,France,29.0,Beauty,47.71,4,0.15,Credit Card,3.0
1144,2023-12-18,customer1143@hotmail.com,Brazil,51.0,Sports & Outdoors,35.38,1,0.0,Credit Card,5.0
1145,2023-11-30,customer1144@hotmail.com,United Kingdom,33.0,Beauty,39.25,5,0.1,Credit Card,4.0
1146,2024-02-07,customer1145@yahoo.com,Germany,24.0,Books,72.72,5,0.1,Gift Card,2.0
1147,2023-07-25,customer1146@outlook.com,Canada,62.0,Clothing,117.64,3,0.2,Credit Card,4.0
1148,2024-02-21,customer1147@yahoo.com,Brazil,68.0,Home & Kitchen,78.89,4,0.15,Credit Card,4.0
1149,2024-05-20,customer1148@yahoo.com,India,31.0,Clothing,132.19,2,0.0,Bank Transfer,4.0
1150,2024-06-02,customer1149@yahoo.com,Brazil,30.0,Automotive,152.92,3,0.0,PayPal,5.0
1151,2024-03-28,customer1150@yahoo.com,India,64.0,Electronics,200.1,1,0.1,Credit Card,4.0
1152,2023-11-27,customer1151@yahoo.com,Canada,,Home & Kitchen,190.01,4,0.0,PayPal,3.0
1153,2024-04-23,customer1152@yahoo.com,India,18.0,Sports & Outdoors,26.49,3,0.2,Debit Card,4.0
1154,2024-06-11,customer1153@outlook.com,India,60.0,Toys,97.42,4,0.1,Gift Card,5.0
1155,2023-08-15,customer1154@outlook.com,Germany,28.0,Automotive,53.01,2,0.15,Credit Card,4.0
1156,2023-12-21,customer1155@protonmail.com,Japan,55.0,Electronics,40.49,3,0.15,Debit Card,5.0
1157,2024-05-09,customer1156@gmail.com,United States,41.0,Automotive,60.72,1,0.0,PayPal,2.0
1158,2024-04-28,customer1157@protonmail.com,India,41.0,Beauty,162.48,3,0.15,Bank Transfer,4.0
1159,2023-12-29,customer1158@protonmail.com,United States,72.0,Grocery,131.08,5,0.15,Debit Card,5.0
1160,2023-07-12,customer1159@protonmail.com,United States,53.0,Clothing,73.19,3,0.2,Credit Card,
1161,2024-10-26,customer1160@protonmail.com,Japan,,Clothing,106.86,5,0.0,Bank Transfer,2.0
1162,2024-01-31,customer1161@hotmail.com,Brazil,61.0,Electronics,89.69,1,0.1,Debit Card,2.0
1163,2024-01-30,customer1162@outlook.com,India,26.0,Grocery,60.81,4,0.25,Debit Card,5.0
1164,2023-12-08,customer1163@protonmail.com,Mexico,27.0,Electronics,44.28,1,0.05,Credit Card,4.0
1165,2024-07-08,customer1164@protonmail.com,United States,40.0,Home & Kitchen,67.74,3,0.2,PayPal,5.0
1166,2023-08-09,customer1165@yahoo.com,Brazil,35.0,Home & Kitchen,111.0,3,0.0,Debit Card,5.0
1167,2024-11-15,customer1166@yahoo.com,Germany,73.0,Grocery,173.26,3,0.0,Bank Transfer,5.0
1168,2023-02-15,customer1167@gmail.com,Mexico,45.0,Home & Kitchen,98.05,3,0.0,Debit Card,5.0
1169,2023-01-10,customer1168@hotmail.com,United Kingdom,41.0,Clothing,49.86,4,0.05,Credit Card,5.0
1170,2024-01-08,customer1169@protonmail.com,France,,Beauty,36.84,4,0.05,PayPal,3.0
1171,2024-09-19,customer1170@protonmail.com,United Kingdom,,Automotive,87.8,1,0.0,Credit Card,5.0
1172,2023-01-08,customer1171@protonmail.com,Brazil,52.0,Grocery,17.24,4,0.2,Credit Card,4.0
1173,2024-05-10,customer1172@protonmail.com,Mexico,41.0,Toys,265.2,2,0.2,Gift Card,5.0
1174,2023-10-12,customer1173@yahoo.com,Australia,46.0,Electronics,96.92,3,0.15,Bank Transfer,4.0
1175,2023-01-16,customer1174@protonmail.com,Germany,70.0,Electronics,146.47,5,0.2,PayPal,3.0
1176,2023-09-28,customer1175@yahoo.com,Germany,55.0,Home & Kitchen,126.35,2,0.1,Credit Card,5.0
1177,2024-04-17,customer1176@outlook.com,Japan,22.0,Clothing,95.92,4,0.15,PayPal,
1178,2024-04-07,customer1177@yahoo.com,Japan,19.0,Clothing,92.31,4,0.0,Debit Card,5.0
1179,2024-09-11,customer1178@yahoo.com,United Kingdom,43.0,Books,114.58,3,0.0,Debit Card,
1180,2024-12-21,customer1179@outlook.com,Germany,36.0,Clothing,57.38,2,0.1,Debit Card,5.0
1181,2023-02-09,customer1180@hotmail.com,Mexico,48.0,Beauty,73.98,4,0.0,Debit Card,4.0
1182,2024-09-18,customer1181@protonmail.com,Mexico,50.0,Electronics,118.47,5,0.0,Credit Card,4.0
1183,2023-01-08,customer1182@outlook.com,Germany,67.0,Office Supplies,26.44,5,0.1,Debit Card,
1184,2024-12-12,customer1183@yahoo.com,Brazil,35.0,Grocery,72.43,3,0.0,Credit Card,4.0
1185,2024-07-18,customer1184@hotmail.com,United States,56.0,Clothing,67.1,1,0.05,PayPal,5.0
1186,2024-11-25,customer1185@outlook.com,India,71.0,Clothing,16.37,5,0.1,Gift Card,5.0
1187,2023-02-19,customer1186@yahoo.com,Germany,29.0,Office Supplies,101.68,4,0.2,Credit Card,5.0
1188,2023-02-24,customer1187@gmail.com,Japan,72.0,Office Supplies,82.81,1,0.0,Gift Card,
1189,2024-12-20,customer1188@outlook.com,Japan,71.0,Clothing,72.35,4,0.0,PayPal,5.0
1190,2023-07-25,customer1189@hotmail.com,India,39.0,Electronics,131.81,4,0.0,PayPal,5.0
1191,2023-10-06,customer1190@outlook.com,Mexico,62.0,Office Supplies,119.57,5,0.0,Gift Card,5.0
1192,2023-08-05,customer1191@hotmail.com,Germany,31.0,Sports & Outdoors,125.0,3,0.0,Credit Card,4.0
1193,2023-04-25,customer1192@hotmail.com,Australia,19.0,Beauty,67.67,3,0.0,PayPal,
1194,2023-02-21,customer1193@gmail.com,Japan,30.0,Home & Kitchen,56.3,1,0.0,Credit Card,5.0
1195,2023-04-09,customer1194@protonmail.com,Australia,,Grocery,81.65,3,0.25,Bank Transfer,4.0
1196,2024-09-10,customer1195@yahoo.com,Germany,43.0,Toys,95.4,3,0.0,Debit Card,4.0
1197,2023-01-20,customer1196@yahoo.com,Germany,32.0,Books,109.4,5,0.0,PayPal,2.0
1198,2024-10-15,customer1197@yahoo.com,Australia,72.0,Beauty,40.43,2,0.15,Credit Card,3.0
1199,2023-06-10,customer1198@hotmail.com,Mexico,,Clothing,91.66,1,0.1,Credit Card,5.0
1200,2024-03-17,customer1199@hotmail.com,United States,31.0,Clothing,140.72,2,0.0,Credit Card,5.0
1201,2023-07-07,customer1200@gmail.com,United Kingdom,34.0,Sports & Outdoors,44.06,2,0.0,Credit Card,5.0
1202,2024-10-12,customer1201@gmail.com,Brazil,36.0,Sports & Outdoors,15.67,3,0.0,Debit Card,5.0
1203,2023-01-30,customer1202@hotmail.com,Australia,23.0,Office Supplies,9.42,4,0.0,Credit Card,5.0
1204,2024-06-05,customer1203@outlook.com,France,49.0,Toys,55.9,2,0.05,Gift Card,4.0
1205,2024-11-13,customer1204@yahoo.com,Germany,19.0,Clothing,35.41,2,0.05,PayPal,3.0
1206,2023-11-18,customer1205@yahoo.com,Mexico,50.0,Home & Kitchen,99.13,2,0.0,Debit Card,5.0
1207,2023-11-26,customer1206@hotmail.com,India,59.0,Toys,89.52,5,0.2,Gift Card,
1208,2023-04-20,customer1207@protonmail.com,India,55.0,Electronics,18.89,2,0.2,Debit Card,4.0
1209,2024-10-03,customer1208@protonmail.com,United Kingdom,18.0,Toys,136.98,4,0.05,Gift Card,5.0
1210,2024-11-30,customer1209@protonmail.com,Japan,59.0,Clothing,46.66,1,0.2,PayPal,5.0
1211,2023-12-29,customer1210@gmail.com,Mexico,46.0,Clothing,38.76,1,0.0,PayPal,2.0
1212,2024-05-20,customer1211@outlook.com,United Kingdom,63.0,Home & Kitchen,86.78,2,0.15,Credit Card,4.0
1213,2024-07-07,customer1212@yahoo.com,United Kingdom,42.0,Books,53.21,3,0.2,PayPal,4.0
1214,2023-09-16,customer1213@yahoo.com,Japan,46.0,Electronics,82.14,2,0.1,PayPal,4.0
1215,2023-01-03,customer1214@protonmail.com,Canada,43.0,Sports & Outdoors,65.67,2,0.0,Credit Card,4.0
1216,2023-04-04,customer1215@yahoo.com,Brazil,22.0,Home & Kitchen,146.11,3,0.15,Credit Card,4.0
1217,2024-10-16,customer1216@hotmail.com,India,43.0,Automotive,83.26,2,0.0,Gift Card,
1218,2024-08-06,customer1217@gmail.com,France,56.0,Books,60.87,3,0.05,Bank Transfer,5.0
1219,2023-03-11,customer1218@hotmail.com,Mexico,64.0,Grocery,70.85,1,0.2,Debit Card,5.0
1220,2024-08-08,customer1219@yahoo.com,Australia,51.0,Grocery,128.6,1,0.15,Credit Card,5.0
1221,2024-10-06,customer1220@gmail.com,France,,Automotive,40.74,5,0.0,Debit Card,5.0
1222,2024-02-01,customer1221@gmail.com,India,30.0,Automotive,102.33,3,0.05,Credit Card,4.0
